activity_id,user_id,persona,activity_date,distance_km,pace_min_km,moving_time_sec
act_235_44,235,Consistent Trainer,2025-03-03 00:00:00,4.34,4.34,1131
act_235_45,235,Consistent Trainer,2025-03-04 00:00:00,16.31,4.09,3999
act_235_47,235,Consistent Trainer,2025-03-06 00:00:00,9.41,4.78,2701
act_235_48,235,Consistent Trainer,2025-03-07 00:00:00,5.05,5.26,1593
act_235_49,235,Consistent Trainer,2025-03-08 00:00:00,3.5,4.16,874
act_235_51,235,Consistent Trainer,2025-03-10 00:00:00,2.25,4.84,652
act_235_53,235,Consistent Trainer,2025-03-12 00:00:00,21.45,3.74,4808
act_235_54,235,Consistent Trainer,2025-03-13 00:00:00,14.87,4.41,3935
act_235_56,235,Consistent Trainer,2025-03-15 00:00:00,3.78,5.19,1178
act_235_60,235,Consistent Trainer,2025-03-19 00:00:00,7.59,4.34,1976
act_235_61,235,Consistent Trainer,2025-03-20 00:00:00,4.55,5.18,1413
act_235_64,235,Consistent Trainer,2025-03-23 00:00:00,3.53,5.1,1078
act_235_65,235,Consistent Trainer,2025-03-24 00:00:00,10.7,4.62,2965
act_235_68,235,Consistent Trainer,2025-03-27 00:00:00,8.5,4.44,2263
act_235_69,235,Consistent Trainer,2025-03-28 00:00:00,1.0,4.88,292
act_235_70,235,Consistent Trainer,2025-03-29 00:00:00,5.35,4.02,1289
act_235_75,235,Consistent Trainer,2025-04-03 00:00:00,18.22,4.49,4912
act_235_78,235,Consistent Trainer,2025-04-06 00:00:00,7.02,3.68,1551
act_235_85,235,Consistent Trainer,2025-04-13 00:00:00,15.01,3.58,3222
act_235_86,235,Consistent Trainer,2025-04-14 00:00:00,14.49,4.84,4210
act_235_90,235,Consistent Trainer,2025-04-18 00:00:00,8.64,4.68,2425
act_235_91,235,Consistent Trainer,2025-04-19 00:00:00,19.06,5.48,6261
act_235_92,235,Consistent Trainer,2025-04-20 00:00:00,15.84,5.0,4753
act_235_94,235,Consistent Trainer,2025-04-22 00:00:00,1.32,5.51,436
act_235_98,235,Consistent Trainer,2025-04-26 00:00:00,11.36,3.73,2540
act_235_99,235,Consistent Trainer,2025-04-27 00:00:00,1.0,4.41,264
act_235_100,235,Consistent Trainer,2025-04-28 00:00:00,8.96,4.68,2515
act_235_101,235,Consistent Trainer,2025-04-29 00:00:00,19.48,4.45,5197
act_235_103,235,Consistent Trainer,2025-05-01 00:00:00,1.65,3.98,393
act_235_109,235,Consistent Trainer,2025-05-07 00:00:00,6.42,5.61,2163
act_235_110,235,Consistent Trainer,2025-05-08 00:00:00,6.06,3.93,1431
act_235_118,235,Consistent Trainer,2025-05-16 00:00:00,6.2,3.47,1289
act_236_3,236,Weekend Warrior,2025-02-01 00:00:00,7.91,4.71,2235
act_236_4,236,Weekend Warrior,2025-02-02 00:00:00,28.67,5.13,8822
act_236_25,236,Weekend Warrior,2025-02-23 00:00:00,14.86,4.71,4202
act_236_29,236,Weekend Warrior,2025-02-27 00:00:00,10.57,5.31,3370
act_236_31,236,Weekend Warrior,2025-03-01 00:00:00,17.3,5.21,5404
act_236_32,236,Weekend Warrior,2025-03-02 00:00:00,4.85,5.44,1583
act_236_38,236,Weekend Warrior,2025-03-08 00:00:00,22.21,5.38,7169
act_236_39,236,Weekend Warrior,2025-03-09 00:00:00,9.5,6.3,3594
act_236_46,236,Weekend Warrior,2025-03-16 00:00:00,15.28,3.75,3442
act_236_48,236,Weekend Warrior,2025-03-18 00:00:00,18.55,5.43,6043
act_236_52,236,Weekend Warrior,2025-03-22 00:00:00,1.0,5.17,310
act_236_53,236,Weekend Warrior,2025-03-23 00:00:00,10.88,4.52,2949
act_236_59,236,Weekend Warrior,2025-03-29 00:00:00,13.14,4.97,3913
act_236_60,236,Weekend Warrior,2025-03-30 00:00:00,20.52,4.15,5106
act_236_66,236,Weekend Warrior,2025-04-05 00:00:00,1.0,4.44,266
act_236_67,236,Weekend Warrior,2025-04-06 00:00:00,8.01,4.42,2125
act_236_73,236,Weekend Warrior,2025-04-12 00:00:00,10.94,3.82,2507
act_236_81,236,Weekend Warrior,2025-04-20 00:00:00,23.85,5.05,7229
act_236_87,236,Weekend Warrior,2025-04-26 00:00:00,16.13,4.27,4135
act_236_94,236,Weekend Warrior,2025-05-03 00:00:00,13.26,4.88,3887
act_236_95,236,Weekend Warrior,2025-05-04 00:00:00,3.38,3.73,755
act_236_101,236,Weekend Warrior,2025-05-10 00:00:00,15.21,5.19,4736
act_236_102,236,Weekend Warrior,2025-05-11 00:00:00,3.95,4.7,1112
act_236_108,236,Weekend Warrior,2025-05-17 00:00:00,10.57,4.48,2840
act_236_109,236,Weekend Warrior,2025-05-18 00:00:00,2.45,5.16,759
act_236_115,236,Weekend Warrior,2025-05-24 00:00:00,15.28,3.44,3157
act_236_116,236,Weekend Warrior,2025-05-25 00:00:00,20.77,5.27,6569
act_236_118,236,Weekend Warrior,2025-05-27 00:00:00,9.63,5.96,3445
act_237_0,237,Boom-and-Bust,2025-01-18 00:00:00,4.07,4.07,995
act_237_3,237,Boom-and-Bust,2025-01-21 00:00:00,9.66,9.66,5595
act_237_4,237,Boom-and-Bust,2025-01-22 00:00:00,5.71,5.71,1954
act_237_5,237,Boom-and-Bust,2025-01-23 00:00:00,9.16,9.16,5031
act_237_6,237,Boom-and-Bust,2025-01-24 00:00:00,4.16,4.16,1039
act_237_7,237,Boom-and-Bust,2025-01-25 00:00:00,12.86,12.86,9917
act_237_8,237,Boom-and-Bust,2025-01-26 00:00:00,6.2,6.2,2305
act_237_10,237,Boom-and-Bust,2025-01-28 00:00:00,7.28,7.28,3180
act_237_11,237,Boom-and-Bust,2025-01-29 00:00:00,5.01,5.01,1508
act_237_13,237,Boom-and-Bust,2025-01-31 00:00:00,1.0,3.0,180
act_237_14,237,Boom-and-Bust,2025-02-01 00:00:00,7.09,7.09,3012
act_237_38,237,Boom-and-Bust,2025-02-25 00:00:00,2.71,5.43,883
act_237_39,237,Boom-and-Bust,2025-02-26 00:00:00,1.0,3.0,180
act_237_40,237,Boom-and-Bust,2025-02-27 00:00:00,5.63,11.26,3800
act_237_43,237,Boom-and-Bust,2025-03-02 00:00:00,1.0,3.0,180
act_237_44,237,Boom-and-Bust,2025-03-03 00:00:00,5.06,10.13,3076
act_237_45,237,Boom-and-Bust,2025-03-04 00:00:00,4.39,8.77,2309
act_237_46,237,Boom-and-Bust,2025-03-05 00:00:00,2.0,4.0,478
act_237_48,237,Boom-and-Bust,2025-03-07 00:00:00,3.17,6.34,1207
act_237_49,237,Boom-and-Bust,2025-03-08 00:00:00,5.13,10.27,3161
act_237_50,237,Boom-and-Bust,2025-03-09 00:00:00,4.64,9.27,2580
act_237_51,237,Boom-and-Bust,2025-03-10 00:00:00,2.74,5.48,900
act_237_54,237,Boom-and-Bust,2025-03-13 00:00:00,3.91,7.81,1831
act_237_55,237,Boom-and-Bust,2025-03-14 00:00:00,1.0,3.0,180
act_237_56,237,Boom-and-Bust,2025-03-15 00:00:00,7.18,14.37,6192
act_237_79,237,Boom-and-Bust,2025-04-07 00:00:00,4.24,8.48,2157
act_237_80,237,Boom-and-Bust,2025-04-08 00:00:00,2.88,5.75,992
act_237_81,237,Boom-and-Bust,2025-04-09 00:00:00,3.9,7.81,1827
act_237_84,237,Boom-and-Bust,2025-04-12 00:00:00,2.27,4.54,619
act_237_85,237,Boom-and-Bust,2025-04-13 00:00:00,1.39,3.0,249
act_237_86,237,Boom-and-Bust,2025-04-14 00:00:00,2.49,4.98,743
act_237_87,237,Boom-and-Bust,2025-04-15 00:00:00,1.0,3.0,180
act_237_88,237,Boom-and-Bust,2025-04-16 00:00:00,2.48,4.96,737
act_237_89,237,Boom-and-Bust,2025-04-17 00:00:00,1.0,3.0,180
act_237_91,237,Boom-and-Bust,2025-04-19 00:00:00,3.02,6.05,1097
act_237_92,237,Boom-and-Bust,2025-04-20 00:00:00,1.0,3.0,180
act_237_94,237,Boom-and-Bust,2025-04-22 00:00:00,5.15,10.31,3187
act_237_95,237,Boom-and-Bust,2025-04-23 00:00:00,1.18,3.0,212
act_237_96,237,Boom-and-Bust,2025-04-24 00:00:00,1.47,3.0,265
act_237_97,237,Boom-and-Bust,2025-04-25 00:00:00,4.09,8.19,2010
act_237_98,237,Boom-and-Bust,2025-04-26 00:00:00,1.88,3.76,424
act_237_100,237,Boom-and-Bust,2025-04-28 00:00:00,4.49,8.99,2423
act_237_102,237,Boom-and-Bust,2025-04-30 00:00:00,1.76,3.52,372
act_237_103,237,Boom-and-Bust,2025-05-01 00:00:00,1.0,3.0,180
act_237_104,237,Boom-and-Bust,2025-05-02 00:00:00,4.24,8.47,2153
act_237_105,237,Boom-and-Bust,2025-05-03 00:00:00,1.0,3.0,180
act_237_106,237,Boom-and-Bust,2025-05-04 00:00:00,1.2,3.0,215
act_237_107,237,Boom-and-Bust,2025-05-05 00:00:00,1.0,3.0,180
act_237_109,237,Boom-and-Bust,2025-05-07 00:00:00,1.94,3.89,452
act_237_110,237,Boom-and-Bust,2025-05-08 00:00:00,3.94,7.88,1864
act_237_112,237,Boom-and-Bust,2025-05-10 00:00:00,3.31,6.61,1312
act_237_113,237,Boom-and-Bust,2025-05-11 00:00:00,5.99,11.97,4299
act_237_114,237,Boom-and-Bust,2025-05-12 00:00:00,1.3,3.0,233
act_237_117,237,Boom-and-Bust,2025-05-15 00:00:00,4.18,8.37,2100
act_237_119,237,Boom-and-Bust,2025-05-17 00:00:00,3.85,7.69,1775
act_238_2,238,Event-Driven Racer,2025-01-17 00:00:00,9.84,4.9,2890
act_238_3,238,Event-Driven Racer,2025-01-18 00:00:00,6.21,4.86,1809
act_238_4,238,Event-Driven Racer,2025-01-19 00:00:00,8.84,3.97,2107
act_238_5,238,Event-Driven Racer,2025-01-20 00:00:00,5.2,4.28,1335
act_238_6,238,Event-Driven Racer,2025-01-21 00:00:00,6.82,3.78,1545
act_238_9,238,Event-Driven Racer,2025-01-24 00:00:00,6.19,4.02,1491
act_238_10,238,Event-Driven Racer,2025-01-25 00:00:00,10.79,3.95,2560
act_238_12,238,Event-Driven Racer,2025-01-27 00:00:00,9.29,3.94,2194
act_238_14,238,Event-Driven Racer,2025-01-29 00:00:00,1.13,4.65,314
act_238_18,238,Event-Driven Racer,2025-02-02 00:00:00,21.05,3.78,4777
act_238_19,238,Event-Driven Racer,2025-02-03 00:00:00,13.2,4.64,3671
act_238_22,238,Event-Driven Racer,2025-02-06 00:00:00,9.91,4.74,2818
act_238_27,238,Event-Driven Racer,2025-02-11 00:00:00,19.7,3.92,4629
act_238_28,238,Event-Driven Racer,2025-02-12 00:00:00,12.5,5.2,3899
act_238_31,238,Event-Driven Racer,2025-02-15 00:00:00,15.15,3.99,3625
act_238_32,238,Event-Driven Racer,2025-02-16 00:00:00,15.31,4.37,4011
act_238_33,238,Event-Driven Racer,2025-02-17 00:00:00,9.73,4.81,2810
act_238_34,238,Event-Driven Racer,2025-02-18 00:00:00,17.73,5.25,5588
act_238_35,238,Event-Driven Racer,2025-02-19 00:00:00,1.94,5.22,605
act_238_36,238,Event-Driven Racer,2025-02-20 00:00:00,2.11,4.17,528
act_238_37,238,Event-Driven Racer,2025-02-21 00:00:00,13.33,4.08,3263
act_238_38,238,Event-Driven Racer,2025-02-22 00:00:00,11.95,4.9,3510
act_238_40,238,Event-Driven Racer,2025-02-24 00:00:00,1.88,5.18,583
act_238_47,238,Event-Driven Racer,2025-03-03 00:00:00,12.78,4.9,3755
act_238_50,238,Event-Driven Racer,2025-03-06 00:00:00,8.14,4.92,2402
act_238_52,238,Event-Driven Racer,2025-03-08 00:00:00,18.93,4.81,5466
act_238_53,238,Event-Driven Racer,2025-03-09 00:00:00,20.14,3.0,3625
act_238_55,238,Event-Driven Racer,2025-03-11 00:00:00,9.48,4.76,2704
act_238_57,238,Event-Driven Racer,2025-03-13 00:00:00,8.62,4.73,2447
act_238_59,238,Event-Driven Racer,2025-03-15 00:00:00,23.77,4.01,5714
act_238_61,238,Event-Driven Racer,2025-03-17 00:00:00,7.25,4.79,2082
act_238_65,238,Event-Driven Racer,2025-03-21 00:00:00,13.75,5.11,4213
act_238_66,238,Event-Driven Racer,2025-03-22 00:00:00,17.15,3.1,3188
act_238_67,238,Event-Driven Racer,2025-03-23 00:00:00,19.22,4.23,4873
act_238_69,238,Event-Driven Racer,2025-03-25 00:00:00,13.38,3.84,3083
act_238_70,238,Event-Driven Racer,2025-03-26 00:00:00,27.57,5.41,8956
act_238_72,238,Event-Driven Racer,2025-03-28 00:00:00,15.58,4.29,4008
act_238_74,238,Event-Driven Racer,2025-03-30 00:00:00,15.54,4.74,4423
act_238_75,238,Event-Driven Racer,2025-03-31 00:00:00,15.72,5.1,4805
act_238_76,238,Event-Driven Racer,2025-04-01 00:00:00,6.23,3.99,1493
act_238_79,238,Event-Driven Racer,2025-04-04 00:00:00,4.04,3.96,960
act_238_80,238,Event-Driven Racer,2025-04-05 00:00:00,18.47,5.13,5679
act_238_81,238,Event-Driven Racer,2025-04-06 00:00:00,15.51,3.55,3301
act_238_82,238,Event-Driven Racer,2025-04-07 00:00:00,7.72,4.79,2218
act_238_85,238,Event-Driven Racer,2025-04-10 00:00:00,5.47,4.86,1593
act_238_87,238,Event-Driven Racer,2025-04-12 00:00:00,2.42,3.87,562
act_238_88,238,Event-Driven Racer,2025-04-13 00:00:00,3.14,4.96,936
act_238_93,238,Event-Driven Racer,2025-04-18 00:00:00,9.13,4.5,2466
act_238_94,238,Event-Driven Racer,2025-04-19 00:00:00,8.07,4.59,2222
act_238_95,238,Event-Driven Racer,2025-04-20 00:00:00,4.45,5.07,1353
act_238_96,238,Event-Driven Racer,2025-04-21 00:00:00,2.63,3.65,576
act_238_97,238,Event-Driven Racer,2025-04-22 00:00:00,2.62,4.25,669
act_238_106,238,Event-Driven Racer,2025-05-01 00:00:00,1.19,4.61,330
act_238_107,238,Event-Driven Racer,2025-05-02 00:00:00,2.51,4.33,652
act_238_108,238,Event-Driven Racer,2025-05-03 00:00:00,5.41,4.96,1610
act_238_109,238,Event-Driven Racer,2025-05-04 00:00:00,7.13,5.2,2222
act_238_112,238,Event-Driven Racer,2025-05-07 00:00:00,2.18,4.89,637
act_238_113,238,Event-Driven Racer,2025-05-08 00:00:00,1.41,4.82,407
act_238_115,238,Event-Driven Racer,2025-05-10 00:00:00,5.14,4.9,1511
act_238_116,238,Event-Driven Racer,2025-05-11 00:00:00,2.11,4.18,529
act_238_118,238,Event-Driven Racer,2025-05-13 00:00:00,1.31,5.72,448
act_239_0,239,Weekend Warrior,2025-01-11 00:00:00,9.33,5.93,3317
act_239_1,239,Weekend Warrior,2025-01-12 00:00:00,1.75,5.22,547
act_239_3,239,Weekend Warrior,2025-01-14 00:00:00,6.81,4.92,2009
act_239_5,239,Weekend Warrior,2025-01-16 00:00:00,5.02,5.09,1532
act_239_7,239,Weekend Warrior,2025-01-18 00:00:00,9.82,4.88,2874
act_239_8,239,Weekend Warrior,2025-01-19 00:00:00,16.12,5.41,5234
act_239_11,239,Weekend Warrior,2025-01-22 00:00:00,23.09,4.7,6510
act_239_14,239,Weekend Warrior,2025-01-25 00:00:00,16.2,4.46,4331
act_239_15,239,Weekend Warrior,2025-01-26 00:00:00,7.29,4.43,1938
act_239_21,239,Weekend Warrior,2025-02-01 00:00:00,21.73,4.9,6387
act_239_22,239,Weekend Warrior,2025-02-02 00:00:00,16.91,5.32,5396
act_239_28,239,Weekend Warrior,2025-02-08 00:00:00,21.47,5.6,7210
act_239_29,239,Weekend Warrior,2025-02-09 00:00:00,8.78,5.16,2718
act_239_36,239,Weekend Warrior,2025-02-16 00:00:00,4.66,5.38,1505
act_239_41,239,Weekend Warrior,2025-02-21 00:00:00,21.86,6.04,7926
act_239_43,239,Weekend Warrior,2025-02-23 00:00:00,8.45,3.82,1936
act_239_45,239,Weekend Warrior,2025-02-25 00:00:00,11.24,4.99,3361
act_239_46,239,Weekend Warrior,2025-02-26 00:00:00,18.43,6.59,7282
act_239_47,239,Weekend Warrior,2025-02-27 00:00:00,14.21,6.39,5453
act_239_49,239,Weekend Warrior,2025-03-01 00:00:00,13.91,4.68,3906
act_239_50,239,Weekend Warrior,2025-03-02 00:00:00,9.63,5.39,3115
act_239_56,239,Weekend Warrior,2025-03-08 00:00:00,18.66,3.71,4149
act_239_57,239,Weekend Warrior,2025-03-09 00:00:00,3.4,4.65,948
act_239_59,239,Weekend Warrior,2025-03-11 00:00:00,17.6,5.39,5692
act_239_63,239,Weekend Warrior,2025-03-15 00:00:00,3.43,5.04,1038
act_239_64,239,Weekend Warrior,2025-03-16 00:00:00,1.0,4.83,289
act_239_70,239,Weekend Warrior,2025-03-22 00:00:00,5.62,5.15,1736
act_239_71,239,Weekend Warrior,2025-03-23 00:00:00,6.97,4.92,2056
act_239_75,239,Weekend Warrior,2025-03-27 00:00:00,17.76,4.28,4558
act_239_78,239,Weekend Warrior,2025-03-30 00:00:00,1.0,5.73,343
act_239_84,239,Weekend Warrior,2025-04-05 00:00:00,14.62,3.5,3067
act_239_85,239,Weekend Warrior,2025-04-06 00:00:00,14.07,4.74,4005
act_239_91,239,Weekend Warrior,2025-04-12 00:00:00,14.86,5.45,4862
act_239_98,239,Weekend Warrior,2025-04-19 00:00:00,22.37,4.71,6320
act_239_101,239,Weekend Warrior,2025-04-22 00:00:00,20.9,4.86,6097
act_239_105,239,Weekend Warrior,2025-04-26 00:00:00,13.03,4.45,3482
act_239_112,239,Weekend Warrior,2025-05-03 00:00:00,15.74,5.44,5135
act_239_113,239,Weekend Warrior,2025-05-04 00:00:00,11.71,5.51,3870
act_239_119,239,Weekend Warrior,2025-05-10 00:00:00,17.63,4.53,4792
act_240_0,240,Boom-and-Bust,2025-01-25 00:00:00,7.09,7.09,3014
act_240_1,240,Boom-and-Bust,2025-01-26 00:00:00,1.01,3.0,182
act_240_2,240,Boom-and-Bust,2025-01-27 00:00:00,7.93,7.93,3776
act_240_5,240,Boom-and-Bust,2025-01-30 00:00:00,6.55,6.55,2575
act_240_7,240,Boom-and-Bust,2025-02-01 00:00:00,6.55,6.55,2576
act_240_8,240,Boom-and-Bust,2025-02-02 00:00:00,3.91,3.91,917
act_240_11,240,Boom-and-Bust,2025-02-05 00:00:00,6.76,6.76,2741
act_240_12,240,Boom-and-Bust,2025-02-06 00:00:00,4.39,4.39,1155
act_240_37,240,Boom-and-Bust,2025-03-03 00:00:00,2.52,5.03,759
act_240_39,240,Boom-and-Bust,2025-03-05 00:00:00,1.12,3.0,201
act_240_43,240,Boom-and-Bust,2025-03-09 00:00:00,2.2,4.4,579
act_240_44,240,Boom-and-Bust,2025-03-10 00:00:00,1.0,3.0,180
act_240_45,240,Boom-and-Bust,2025-03-11 00:00:00,5.47,10.95,3596
act_240_46,240,Boom-and-Bust,2025-03-12 00:00:00,2.13,4.26,544
act_240_47,240,Boom-and-Bust,2025-03-13 00:00:00,1.0,3.0,180
act_240_48,240,Boom-and-Bust,2025-03-14 00:00:00,2.13,4.25,541
act_240_49,240,Boom-and-Bust,2025-03-15 00:00:00,4.42,8.84,2342
act_240_50,240,Boom-and-Bust,2025-03-16 00:00:00,2.81,5.62,946
act_240_52,240,Boom-and-Bust,2025-03-18 00:00:00,1.89,3.78,429
act_240_53,240,Boom-and-Bust,2025-03-19 00:00:00,4.82,9.65,2791
act_240_54,240,Boom-and-Bust,2025-03-20 00:00:00,4.6,9.2,2537
act_240_55,240,Boom-and-Bust,2025-03-21 00:00:00,1.37,3.0,246
act_240_79,240,Boom-and-Bust,2025-04-14 00:00:00,3.04,6.09,1111
act_240_80,240,Boom-and-Bust,2025-04-15 00:00:00,1.0,3.0,180
act_240_81,240,Boom-and-Bust,2025-04-16 00:00:00,1.44,3.0,259
act_240_82,240,Boom-and-Bust,2025-04-17 00:00:00,7.63,15.25,6978
act_240_83,240,Boom-and-Bust,2025-04-18 00:00:00,2.17,4.35,567
act_240_84,240,Boom-and-Bust,2025-04-19 00:00:00,3.14,6.29,1186
act_240_85,240,Boom-and-Bust,2025-04-20 00:00:00,3.46,6.92,1435
act_240_86,240,Boom-and-Bust,2025-04-21 00:00:00,8.2,16.4,8071
act_240_88,240,Boom-and-Bust,2025-04-23 00:00:00,3.92,7.85,1848
act_240_90,240,Boom-and-Bust,2025-04-25 00:00:00,2.55,5.11,782
act_240_92,240,Boom-and-Bust,2025-04-27 00:00:00,3.53,7.05,1491
act_240_94,240,Boom-and-Bust,2025-04-29 00:00:00,1.86,3.72,416
act_240_95,240,Boom-and-Bust,2025-04-30 00:00:00,2.01,4.01,483
act_240_96,240,Boom-and-Bust,2025-05-01 00:00:00,5.95,11.9,4249
act_240_98,240,Boom-and-Bust,2025-05-03 00:00:00,1.0,3.0,180
act_240_99,240,Boom-and-Bust,2025-05-04 00:00:00,1.0,3.0,180
act_240_100,240,Boom-and-Bust,2025-05-05 00:00:00,2.38,4.77,681
act_240_101,240,Boom-and-Bust,2025-05-06 00:00:00,1.37,3.0,246
act_240_102,240,Boom-and-Bust,2025-05-07 00:00:00,1.0,3.0,180
act_240_103,240,Boom-and-Bust,2025-05-08 00:00:00,1.99,3.98,474
act_240_104,240,Boom-and-Bust,2025-05-09 00:00:00,3.7,7.41,1645
act_240_105,240,Boom-and-Bust,2025-05-10 00:00:00,2.94,5.88,1037
act_240_106,240,Boom-and-Bust,2025-05-11 00:00:00,4.1,8.21,2019
act_240_109,240,Boom-and-Bust,2025-05-14 00:00:00,3.31,6.62,1313
act_240_110,240,Boom-and-Bust,2025-05-15 00:00:00,3.44,6.87,1416
act_240_111,240,Boom-and-Bust,2025-05-16 00:00:00,1.0,3.0,180
act_240_112,240,Boom-and-Bust,2025-05-17 00:00:00,1.79,3.58,385
act_240_113,240,Boom-and-Bust,2025-05-18 00:00:00,6.67,13.35,5345
act_240_114,240,Boom-and-Bust,2025-05-19 00:00:00,5.39,10.79,3490
act_240_115,240,Boom-and-Bust,2025-05-20 00:00:00,3.73,7.47,1673
act_240_116,240,Boom-and-Bust,2025-05-21 00:00:00,2.33,4.66,652
act_240_117,240,Boom-and-Bust,2025-05-22 00:00:00,3.82,7.65,1753
act_240_118,240,Boom-and-Bust,2025-05-23 00:00:00,7.03,14.07,5936
act_240_119,240,Boom-and-Bust,2025-05-24 00:00:00,1.0,3.0,180
act_241_1,241,Lapsed Newcomer,2025-01-06 00:00:00,4.74,6.4,1819
act_241_2,241,Lapsed Newcomer,2025-01-07 00:00:00,6.18,6.03,2235
act_241_5,241,Lapsed Newcomer,2025-01-10 00:00:00,4.37,6.02,1580
act_241_7,241,Lapsed Newcomer,2025-01-12 00:00:00,1.0,5.83,349
act_241_8,241,Lapsed Newcomer,2025-01-13 00:00:00,3.12,6.63,1240
act_241_9,241,Lapsed Newcomer,2025-01-14 00:00:00,4.0,6.07,1455
act_241_10,241,Lapsed Newcomer,2025-01-15 00:00:00,2.99,6.26,1123
act_241_11,241,Lapsed Newcomer,2025-01-16 00:00:00,4.42,5.63,1493
act_241_12,241,Lapsed Newcomer,2025-01-17 00:00:00,2.31,6.1,843
act_241_14,241,Lapsed Newcomer,2025-01-19 00:00:00,7.5,5.11,2295
act_241_15,241,Lapsed Newcomer,2025-01-20 00:00:00,4.8,7.26,2088
act_241_16,241,Lapsed Newcomer,2025-01-21 00:00:00,4.98,5.91,1763
act_241_19,241,Lapsed Newcomer,2025-01-24 00:00:00,4.15,5.57,1387
act_241_23,241,Lapsed Newcomer,2025-01-28 00:00:00,1.0,6.29,377
act_241_25,241,Lapsed Newcomer,2025-01-30 00:00:00,6.25,5.82,2182
act_241_26,241,Lapsed Newcomer,2025-01-31 00:00:00,2.22,5.71,759
act_241_27,241,Lapsed Newcomer,2025-02-01 00:00:00,5.25,5.8,1827
act_242_4,242,Weekend Warrior,2025-01-25 00:00:00,20.26,4.38,5327
act_242_11,242,Weekend Warrior,2025-02-01 00:00:00,11.35,5.58,3800
act_242_18,242,Weekend Warrior,2025-02-08 00:00:00,12.12,5.48,3982
act_242_19,242,Weekend Warrior,2025-02-09 00:00:00,27.42,4.99,8203
act_242_21,242,Weekend Warrior,2025-02-11 00:00:00,18.17,5.42,5908
act_242_24,242,Weekend Warrior,2025-02-14 00:00:00,14.98,3.64,3271
act_242_25,242,Weekend Warrior,2025-02-15 00:00:00,1.0,5.05,302
act_242_26,242,Weekend Warrior,2025-02-16 00:00:00,8.52,5.25,2682
act_242_27,242,Weekend Warrior,2025-02-17 00:00:00,11.89,4.27,3043
act_242_32,242,Weekend Warrior,2025-02-22 00:00:00,11.3,4.9,3324
act_242_33,242,Weekend Warrior,2025-02-23 00:00:00,12.06,5.27,3816
act_242_39,242,Weekend Warrior,2025-03-01 00:00:00,5.85,5.83,2047
act_242_40,242,Weekend Warrior,2025-03-02 00:00:00,1.0,4.3,258
act_242_46,242,Weekend Warrior,2025-03-08 00:00:00,18.21,4.61,5034
act_242_47,242,Weekend Warrior,2025-03-09 00:00:00,12.84,4.62,3556
act_242_48,242,Weekend Warrior,2025-03-10 00:00:00,11.86,4.58,3259
act_242_53,242,Weekend Warrior,2025-03-15 00:00:00,17.35,4.48,4659
act_242_55,242,Weekend Warrior,2025-03-17 00:00:00,13.45,5.83,4705
act_242_57,242,Weekend Warrior,2025-03-19 00:00:00,22.19,4.49,5979
act_242_67,242,Weekend Warrior,2025-03-29 00:00:00,12.81,5.04,3873
act_242_68,242,Weekend Warrior,2025-03-30 00:00:00,5.8,5.13,1787
act_242_74,242,Weekend Warrior,2025-04-05 00:00:00,5.08,4.48,1366
act_242_82,242,Weekend Warrior,2025-04-13 00:00:00,6.38,4.81,1840
act_242_83,242,Weekend Warrior,2025-04-14 00:00:00,14.78,5.53,4901
act_242_88,242,Weekend Warrior,2025-04-19 00:00:00,6.67,5.23,2093
act_242_89,242,Weekend Warrior,2025-04-20 00:00:00,8.46,4.84,2457
act_242_95,242,Weekend Warrior,2025-04-26 00:00:00,15.33,6.9,6345
act_242_97,242,Weekend Warrior,2025-04-28 00:00:00,14.58,5.11,4472
act_242_102,242,Weekend Warrior,2025-05-03 00:00:00,13.36,5.22,4186
act_242_103,242,Weekend Warrior,2025-05-04 00:00:00,19.27,4.27,4932
act_242_106,242,Weekend Warrior,2025-05-07 00:00:00,13.94,5.93,4958
act_242_109,242,Weekend Warrior,2025-05-10 00:00:00,11.88,3.34,2378
act_242_110,242,Weekend Warrior,2025-05-11 00:00:00,11.83,6.14,4360
act_242_117,242,Weekend Warrior,2025-05-18 00:00:00,6.63,4.35,1730
act_242_118,242,Weekend Warrior,2025-05-19 00:00:00,13.03,5.62,4392
act_243_4,243,Weekend Warrior,2025-01-18 00:00:00,1.0,5.42,325
act_243_5,243,Weekend Warrior,2025-01-19 00:00:00,19.14,4.29,4925
act_243_6,243,Weekend Warrior,2025-01-20 00:00:00,10.43,4.38,2739
act_243_12,243,Weekend Warrior,2025-01-26 00:00:00,3.94,6.05,1428
act_243_18,243,Weekend Warrior,2025-02-01 00:00:00,2.18,5.46,714
act_243_19,243,Weekend Warrior,2025-02-02 00:00:00,16.35,4.57,4480
act_243_21,243,Weekend Warrior,2025-02-04 00:00:00,18.62,5.28,5902
act_243_25,243,Weekend Warrior,2025-02-08 00:00:00,9.38,4.43,2493
act_243_26,243,Weekend Warrior,2025-02-09 00:00:00,12.46,5.64,4217
act_243_32,243,Weekend Warrior,2025-02-15 00:00:00,18.59,3.82,4261
act_243_33,243,Weekend Warrior,2025-02-16 00:00:00,15.56,4.03,3761
act_243_39,243,Weekend Warrior,2025-02-22 00:00:00,31.65,3.63,6903
act_243_40,243,Weekend Warrior,2025-02-23 00:00:00,12.53,5.02,3777
act_243_43,243,Weekend Warrior,2025-02-26 00:00:00,1.0,4.87,292
